"","continent_level","date","cases","new_cases","deaths","new_deaths","days_since_death10","days_since_case100","continent","pop","per100k","newper100k","deathsper100k","newdeathsper100k"
"522","Europe",2020-03-18,93483,14040,4068,643,22,25,"Europe",7.4e+08,12.6,1.9,0.5,0.1
"523","Europe",2020-03-19,112860,19377,4920,852,23,26,"Europe",7.4e+08,15.3,2.6,0.7,0.1
"524","Europe",2020-03-20,133325,20465,6101,1182,24,27,"Europe",7.4e+08,18,2.8,0.8,0.2
"525","Europe",2020-03-21,154999,21674,7539,1438,25,28,"Europe",7.4e+08,20.9,2.9,1,0.2
"526","Europe",2020-03-22,174812,19813,8856,1318,26,29,"Europe",7.4e+08,23.6,2.7,1.2,0.2
"527","Europe",2020-03-23,201753,26941,10422,1566,27,30,"Europe",7.4e+08,27.3,3.6,1.4,0.2
"528","Europe",2020-03-24,226400,24647,12255,1833,28,31,"Europe",7.4e+08,30.6,3.3,1.7,0.2
"529","Europe",2020-03-25,257458,31058,14492,2237,29,32,"Europe",7.4e+08,34.8,4.2,2,0.3
"530","Europe",2020-03-26,293373,35915,16794,2305,30,33,"Europe",7.4e+08,39.6,4.9,2.3,0.3
"531","Europe",2020-03-27,329486,36113,19472,2678,31,34,"Europe",7.4e+08,44.5,4.9,2.6,0.4
"532","Europe",2020-03-28,366328,36842,22252,2780,32,35,"Europe",7.4e+08,49.5,5,3,0.4
"533","Europe",2020-03-29,396272,29944,24832,2580,33,36,"Europe",7.4e+08,53.6,4,3.4,0.3
"534","Europe",2020-03-30,429020,32748,27875,3043,34,37,"Europe",7.4e+08,58,4.4,3.8,0.4
"535","Europe",2020-03-31,465859,36839,31143,3268,35,38,"Europe",7.4e+08,63,5,4.2,0.4
"536","Europe",2020-04-01,503078,37219,35026,3883,36,39,"Europe",7.4e+08,68,5,4.7,0.5
"537","Europe",2020-04-02,539323,36245,39209,4183,37,40,"Europe",7.4e+08,72.9,4.9,5.3,0.6
"538","Europe",2020-04-03,577020,37697,43444,4235,38,41,"Europe",7.4e+08,78,5.1,5.9,0.6
"539","Europe",2020-04-04,610936,33916,47495,4051,39,42,"Europe",7.4e+08,82.6,4.6,6.4,0.5
"540","Europe",2020-04-05,638464,27528,50568,3075,40,43,"Europe",7.4e+08,86.3,3.7,6.8,0.4
"541","Europe",2020-04-06,667141,28677,54127,3560,41,44,"Europe",7.4e+08,90.2,3.9,7.3,0.5
"542","Europe",2020-04-07,698296,31155,59216,5089,42,45,"Europe",7.4e+08,94.4,4.2,8,0.7
"543","Europe",2020-04-08,732452,34156,63166,3950,43,46,"Europe",7.4e+08,99,4.6,8.5,0.5
"544","Europe",2020-04-09,766347,33895,67940,4774,44,47,"Europe",7.4e+08,103.6,4.6,9.2,0.6
"545","Europe",2020-04-10,800500,34153,72387,4447,45,48,"Europe",7.4e+08,108.2,4.6,9.8,0.6
"546","Europe",2020-04-11,829345,28845,75791,3435,46,49,"Europe",7.4e+08,112.1,3.9,10.2,0.5
"547","Europe",2020-04-12,880491,51146,79063,3272,47,50,"Europe",7.4e+08,119,6.9,10.7,0.4
"548","Europe",2020-04-13,906170,25679,82363,3300,48,51,"Europe",7.4e+08,122.5,3.5,11.1,0.4
"549","Europe",2020-04-14,931275,25105,85975,3614,49,52,"Europe",7.4e+08,125.8,3.4,11.6,0.5
"550","Europe",2020-04-15,963223,31948,90934,4959,50,53,"Europe",7.4e+08,130.2,4.3,12.3,0.7
"551","Europe",2020-04-16,1007242,44019,95072,4138,51,54,"Europe",7.4e+08,136.1,5.9,12.8,0.6
"552","Europe",2020-04-17,1039449,32207,99163,4091,52,55,"Europe",7.4e+08,140.5,4.4,13.4,0.6
"553","Europe",2020-04-18,1063088,23639,102329,3166,53,56,"Europe",7.4e+08,143.7,3.2,13.8,0.4
"554","Europe",2020-04-19,1097001,33913,104803,2474,54,57,"Europe",7.4e+08,148.2,4.6,14.2,0.3
"555","Europe",2020-04-20,1120577,23576,107657,2854,55,58,"Europe",7.4e+08,151.4,3.2,14.5,0.4
"556","Europe",2020-04-21,1148098,27521,111310,3653,56,59,"Europe",7.4e+08,155.1,3.7,15,0.5
"557","Europe",2020-04-22,1173669,27759,114626,3316,57,60,"Europe",7.4e+08,158.6,3.8,15.5,0.4
"558","Europe",2020-04-23,1203249,29580,117769,3143,58,61,"Europe",7.4e+08,162.6,4,15.9,0.4
"559","Europe",2020-04-24,1218232,25017,121042,3273,59,62,"Europe",7.4e+08,164.6,3.4,16.4,0.4
"560","Europe",2020-04-25,1243016,24784,123853,2811,60,63,"Europe",7.4e+08,168,3.3,16.7,0.4
"561","Europe",2020-04-26,1265022,22006,125644,1791,61,64,"Europe",7.4e+08,170.9,3,17,0.2
"562","Europe",2020-04-27,1289233,24211,127721,2077,62,65,"Europe",7.4e+08,174.2,3.3,17.3,0.3
"563","Europe",2020-04-28,1313096,23968,130533,2812,63,66,"Europe",7.4e+08,177.4,3.2,17.6,0.4
"564","Europe",2020-04-29,1333620,23034,133379,2846,64,67,"Europe",7.4e+08,180.2,3.1,18,0.4
"565","Europe",2020-04-30,1356248,22628,135581,2202,65,68,"Europe",7.4e+08,183.3,3.1,18.3,0.3
"566","Europe",2020-05-01,1378588,22340,137433,1852,66,69,"Europe",7.4e+08,186.3,3,18.6,0.3
"567","Europe",2020-05-02,1401201,22774,139744,2311,67,70,"Europe",7.4e+08,189.4,3.1,18.9,0.3
"568","Europe",2020-05-03,1422459,21258,140951,1207,68,71,"Europe",7.4e+08,192.2,2.9,19,0.2
"569","Europe",2020-05-04,1443618,21159,142455,1504,69,72,"Europe",7.4e+08,195.1,2.9,19.3,0.2
"570","Europe",2020-05-05,1466205,22587,144443,1988,70,73,"Europe",7.4e+08,198.1,3.1,19.5,0.3
"571","Europe",2020-05-06,1492682,26477,146960,2517,71,74,"Europe",7.4e+08,201.7,3.6,19.9,0.3
"572","Europe",2020-05-07,1517768,25086,148671,1711,72,75,"Europe",7.4e+08,205.1,3.4,20.1,0.2
"573","Europe",2020-05-08,1541930,24162,150612,1941,73,76,"Europe",7.4e+08,208.4,3.3,20.4,0.3
"574","Europe",2020-05-09,1562677,20747,151825,1213,74,77,"Europe",7.4e+08,211.2,2.8,20.5,0.2
"575","Europe",2020-05-10,1582514,19846,152807,982,75,78,"Europe",7.4e+08,213.9,2.7,20.6,0.1
"576","Europe",2020-05-11,1606472,23958,154001,1194,76,79,"Europe",7.4e+08,217.1,3.2,20.8,0.2
"577","Europe",2020-05-12,1628596,22124,155817,1822,77,80,"Europe",7.4e+08,220.1,3,21.1,0.2
"578","Europe",2020-05-13,1648384,19953,157282,1465,78,81,"Europe",7.4e+08,222.8,2.7,21.3,0.2
"579","Europe",2020-05-14,1668705,20321,158847,1565,79,82,"Europe",7.4e+08,225.5,2.7,21.5,0.2
"580","Europe",2020-05-15,1689157,20452,160099,1252,80,83,"Europe",7.4e+08,228.3,2.8,21.6,0.2
"581","Europe",2020-05-16,1706391,17234,161176,1077,81,84,"Europe",7.4e+08,230.6,2.3,21.8,0.1
"582","Europe",2020-05-17,1722772,16381,162307,1131,82,85,"Europe",7.4e+08,232.8,2.2,21.9,0.2
"583","Europe",2020-05-18,1739585,16813,163148,842,83,86,"Europe",7.4e+08,235.1,2.3,22,0.1
"584","Europe",2020-05-19,1758895,19310,164075,1144,84,87,"Europe",7.4e+08,237.7,2.6,22.2,0.2
"585","Europe",2020-05-20,1777233,18338,165216,1141,85,88,"Europe",7.4e+08,240.2,2.5,22.3,0.2
"586","Europe",2020-05-21,1794748,17515,166194,978,86,89,"Europe",7.4e+08,242.5,2.4,22.5,0.1
"587","Europe",2020-05-22,1813253,18505,167732,1538,87,90,"Europe",7.4e+08,245,2.5,22.7,0.2
"588","Europe",2020-05-23,1829674,16421,168522,790,88,91,"Europe",7.4e+08,247.3,2.2,22.8,0.1
"589","Europe",2020-05-24,1844326,14652,169405,883,89,92,"Europe",7.4e+08,249.2,2,22.9,0.1
"590","Europe",2020-05-25,1858667,14713,168048,563,90,93,"Europe",7.4e+08,251.2,2,22.7,0.1
"591","Europe",2020-05-26,1874439,15992,169045,997,91,94,"Europe",7.4e+08,253.3,2.2,22.8,0.1
"592","Europe",2020-05-27,1889602,15163,170050,1005,92,95,"Europe",7.4e+08,255.4,2,23,0.1
"593","Europe",2020-05-28,1910030,20428,170953,903,93,96,"Europe",7.4e+08,258.1,2.8,23.1,0.1
"594","Europe",2020-05-29,1926598,16568,171831,878,94,97,"Europe",7.4e+08,260.4,2.2,23.2,0.1
"595","Europe",2020-05-30,1943253,16655,172539,708,95,98,"Europe",7.4e+08,262.6,2.3,23.3,0.1
"596","Europe",2020-05-31,1957854,14601,172977,438,96,99,"Europe",7.4e+08,264.6,2,23.4,0.1
"597","Europe",2020-06-01,1972474,14620,173466,493,97,100,"Europe",7.4e+08,266.6,2,23.4,0.1
"598","Europe",2020-06-02,1986415,14707,174207,741,98,101,"Europe",7.4e+08,268.4,2,23.5,0.1
"599","Europe",2020-06-03,2001743,15328,174976,769,99,102,"Europe",7.4e+08,270.5,2.1,23.6,0.1
"600","Europe",2020-06-04,2017916,16173,175586,610,100,103,"Europe",7.4e+08,272.7,2.2,23.7,0.1
"601","Europe",2020-06-05,2034404,16488,176308,722,101,104,"Europe",7.4e+08,274.9,2.2,23.8,0.1
"602","Europe",2020-06-06,2050339,15935,176897,589,102,105,"Europe",7.4e+08,277.1,2.2,23.9,0.1
"603","Europe",2020-06-07,2065108,14769,177274,377,103,106,"Europe",7.4e+08,279.1,2,24,0.1
"604","Europe",2020-06-08,2080193,15085,177685,411,104,107,"Europe",7.4e+08,281.1,2,24,0.1
"605","Europe",2020-06-09,2095390,15197,178428,743,105,108,"Europe",7.4e+08,283.2,2.1,24.1,0.1
"606","Europe",2020-06-10,2110838,15448,179065,637,106,109,"Europe",7.4e+08,285.2,2.1,24.2,0.1
"607","Europe",2020-06-11,2127077,16239,179531,468,107,110,"Europe",7.4e+08,287.4,2.2,24.3,0.1
"608","Europe",2020-06-12,2144076,16999,180061,530,108,111,"Europe",7.4e+08,289.7,2.3,24.3,0.1
"609","Europe",2020-06-13,2159836,15760,180512,452,109,112,"Europe",7.4e+08,291.9,2.1,24.4,0.1
"610","Europe",2020-06-14,2174618,14782,180829,317,110,113,"Europe",7.4e+08,293.9,2,24.4,0
"611","Europe",2020-06-15,2188678,14060,181170,341,111,114,"Europe",7.4e+08,295.8,1.9,24.5,0
"612","Europe",2020-06-16,2204243,15565,181782,612,112,115,"Europe",7.4e+08,297.9,2.1,24.6,0.1
"613","Europe",2020-06-17,2220235,15992,182342,560,113,116,"Europe",7.4e+08,300,2.2,24.6,0.1
"614","Europe",2020-06-18,2237121,16886,182870,528,114,117,"Europe",7.4e+08,302.3,2.3,24.7,0.1
"615","Europe",2020-06-19,2252961,15988,184510,1640,115,118,"Europe",7.4e+08,304.5,2.2,24.9,0.2
"616","Europe",2020-06-20,2267599,14638,184934,424,116,119,"Europe",7.4e+08,306.4,2,25,0.1
"617","Europe",2020-06-21,2280835,13236,185182,248,117,120,"Europe",7.4e+08,308.2,1.8,25,0
"618","Europe",2020-06-22,2294615,13780,185438,256,118,121,"Europe",7.4e+08,310.1,1.9,25.1,0
"619","Europe",2020-06-23,2309508,14893,185919,481,119,122,"Europe",7.4e+08,312.1,2,25.1,0.1
"620","Europe",2020-06-24,2324453,14945,186286,399,120,123,"Europe",7.4e+08,314.1,2,25.2,0.1
"621","Europe",2020-06-25,2338976,14523,186651,365,121,124,"Europe",7.4e+08,316.1,2,25.2,0
"622","Europe",2020-06-26,2354926,15950,187119,468,122,125,"Europe",7.4e+08,318.2,2.2,25.3,0.1
"623","Europe",2020-06-27,2368379,13453,187464,345,123,126,"Europe",7.4e+08,320.1,1.8,25.3,0
"624","Europe",2020-06-28,2379808,12148,187734,271,124,127,"Europe",7.4e+08,321.6,1.6,25.4,0
"625","Europe",2020-06-29,2394159,14351,188018,284,125,128,"Europe",7.4e+08,323.5,1.9,25.4,0
"626","Europe",2020-06-30,2407061,12902,188438,420,126,129,"Europe",7.4e+08,325.3,1.7,25.5,0.1
"627","Europe",2020-07-01,2420179,13118,188910,472,127,130,"Europe",7.4e+08,327.1,1.8,25.5,0.1
"628","Europe",2020-07-02,2433832,13653,189284,374,128,131,"Europe",7.4e+08,328.9,1.8,25.6,0.1
"629","Europe",2020-07-03,2447825,13993,189716,432,129,132,"Europe",7.4e+08,330.8,1.9,25.6,0.1
"630","Europe",2020-07-04,2460288,12463,190055,341,130,133,"Europe",7.4e+08,332.5,1.7,25.7,0
"631","Europe",2020-07-05,2472070,11782,190325,273,131,134,"Europe",7.4e+08,334.1,1.6,25.7,0
"632","Europe",2020-07-06,2486040,13970,190616,292,132,135,"Europe",7.4e+08,336,1.9,25.8,0
"633","Europe",2020-07-07,2498040,12000,191071,455,133,136,"Europe",7.4e+08,337.6,1.6,25.8,0.1
"634","Europe",2020-07-08,2511362,13322,191457,390,134,137,"Europe",7.4e+08,339.4,1.8,25.9,0.1
"635","Europe",2020-07-09,2525824,14462,191870,413,135,138,"Europe",7.4e+08,341.3,2,25.9,0.1
"636","Europe",2020-07-10,2540334,14510,192242,373,136,139,"Europe",7.4e+08,343.3,2,26,0.1
"637","Europe",2020-07-11,2553824,13490,192588,346,137,140,"Europe",7.4e+08,345.1,1.8,26,0
"638","Europe",2020-07-12,2565578,11754,192823,235,138,141,"Europe",7.4e+08,346.7,1.6,26.1,0
"639","Europe",2020-07-13,2580311,14733,193075,252,139,142,"Europe",7.4e+08,348.7,2,26.1,0
"640","Europe",2020-07-14,2593062,12751,193437,364,140,143,"Europe",7.4e+08,350.4,1.7,26.1,0
"641","Europe",2020-07-15,2607682,14625,193839,403,141,144,"Europe",7.4e+08,352.4,2,26.2,0.1
"642","Europe",2020-07-16,2622950,15271,194200,361,142,145,"Europe",7.4e+08,354.5,2.1,26.2,0
"643","Europe",2020-07-17,2639164,16214,194556,356,143,146,"Europe",7.4e+08,356.6,2.2,26.3,0
"644","Europe",2020-07-18,2652365,13201,194810,256,144,147,"Europe",7.4e+08,358.4,1.8,26.3,0
"645","Europe",2020-07-19,2664116,11751,195004,194,145,148,"Europe",7.4e+08,360,1.6,26.4,0
"646","Europe",2020-07-20,2682288,18172,195243,239,146,149,"Europe",7.4e+08,362.5,2.5,26.4,0
"647","Europe",2020-07-21,2696654,14366,195565,335,147,150,"Europe",7.4e+08,364.4,1.9,26.4,0
"648","Europe",2020-07-22,2712686,16032,195900,335,148,151,"Europe",7.4e+08,366.6,2.2,26.5,0
"649","Europe",2020-07-23,2730064,17378,196219,319,149,152,"Europe",7.4e+08,368.9,2.3,26.5,0
"650","Europe",2020-07-24,2747714,17650,196558,339,150,153,"Europe",7.4e+08,371.3,2.4,26.6,0
"651","Europe",2020-07-25,2761337,13623,196823,265,151,154,"Europe",7.4e+08,373.2,1.8,26.6,0
"652","Europe",2020-07-26,2774385,13048,197026,203,152,155,"Europe",7.4e+08,374.9,1.8,26.6,0
"653","Europe",2020-07-27,2796067,21682,197239,231,153,156,"Europe",7.4e+08,377.8,2.9,26.7,0
"654","Europe",2020-07-28,2811537,15470,197564,325,154,157,"Europe",7.4e+08,379.9,2.1,26.7,0
"655","Europe",2020-07-29,2828444,16907,197923,359,155,158,"Europe",7.4e+08,382.2,2.3,26.7,0
"656","Europe",2020-07-30,2848281,19837,198240,318,156,159,"Europe",7.4e+08,384.9,2.7,26.8,0
"657","Europe",2020-07-31,2869244,20963,198603,363,157,160,"Europe",7.4e+08,387.7,2.8,26.8,0
"658","Europe",2020-08-01,2883332,14088,198830,227,158,161,"Europe",7.4e+08,389.6,1.9,26.9,0
"659","Europe",2020-08-02,2896672,13340,199062,238,159,162,"Europe",7.4e+08,391.4,1.8,26.9,0
"660","Europe",2020-08-03,2918286,21614,199297,235,160,163,"Europe",7.4e+08,394.4,2.9,26.9,0
"661","Europe",2020-08-04,2941231,22945,199708,414,161,164,"Europe",7.4e+08,397.5,3.1,27,0.1
"662","Europe",2020-08-05,2959653,18422,200055,347,162,165,"Europe",7.4e+08,400,2.5,27,0
"663","Europe",2020-08-06,2982951,23298,200374,319,163,166,"Europe",7.4e+08,403.1,3.1,27.1,0
"664","Europe",2020-08-07,3008166,25215,200699,326,164,167,"Europe",7.4e+08,406.5,3.4,27.1,0
"665","Europe",2020-08-08,3023039,14873,200981,282,165,168,"Europe",7.4e+08,408.5,2,27.2,0
"666","Europe",2020-08-09,3036638,13599,201174,193,166,169,"Europe",7.4e+08,410.4,1.8,27.2,0
"667","Europe",2020-08-10,3064036,27398,201524,350,167,170,"Europe",7.4e+08,414.1,3.7,27.2,0
"668","Europe",2020-08-11,3082169,18133,201826,318,168,171,"Europe",7.4e+08,416.5,2.5,27.3,0
"669","Europe",2020-08-12,3107509,25340,202193,369,169,172,"Europe",7.4e+08,419.9,3.4,27.3,0
"670","Europe",2020-08-13,3132429,24920,202572,379,170,173,"Europe",7.4e+08,423.3,3.4,27.4,0.1
"671","Europe",2020-08-14,3162300,29871,202904,332,171,174,"Europe",7.4e+08,427.3,4,27.4,0
"672","Europe",2020-08-15,3182217,19917,203351,447,172,175,"Europe",7.4e+08,430,2.7,27.5,0.1
"673","Europe",2020-08-16,3196111,13936,203540,189,173,176,"Europe",7.4e+08,431.9,1.9,27.5,0
"674","Europe",2020-08-17,3229634,33523,203797,257,174,177,"Europe",7.4e+08,436.4,4.5,27.5,0
"675","Europe",2020-08-18,3250563,20929,204119,322,175,178,"Europe",7.4e+08,439.3,2.8,27.6,0
"676","Europe",2020-08-19,3274686,24123,204544,425,176,179,"Europe",7.4e+08,442.5,3.3,27.6,0.1
"677","Europe",2020-08-20,3299998,25312,204863,319,177,180,"Europe",7.4e+08,445.9,3.4,27.7,0
"678","Europe",2020-08-21,3343071,43073,205277,414,178,181,"Europe",7.4e+08,451.8,5.8,27.7,0.1
"679","Europe",2020-08-22,3364447,21376,205574,297,179,182,"Europe",7.4e+08,454.7,2.9,27.8,0
"680","Europe",2020-08-23,3384798,20351,205791,217,180,183,"Europe",7.4e+08,457.4,2.8,27.8,0
"681","Europe",2020-08-24,3421591,36793,206054,263,181,184,"Europe",7.4e+08,462.4,5,27.8,0
"682","Europe",2020-08-25,3448614,27023,206464,410,182,185,"Europe",7.4e+08,466,3.7,27.9,0.1
"683","Europe",2020-08-26,3479853,31239,206717,370,183,186,"Europe",7.4e+08,470.3,4.2,27.9,0
"684","Europe",2020-08-27,3514463,34627,207089,372,184,187,"Europe",7.4e+08,474.9,4.7,28,0.1
"685","Europe",2020-08-28,3549437,36322,207421,332,185,188,"Europe",7.4e+08,479.7,4.9,28,0
"686","Europe",2020-08-29,3567584,18147,207691,270,186,189,"Europe",7.4e+08,482.1,2.5,28.1,0
"687","Europe",2020-08-30,3594838,27254,207895,204,187,190,"Europe",7.4e+08,485.8,3.7,28.1,0
"688","Europe",2020-08-31,3637810,42972,208228,346,188,191,"Europe",7.4e+08,491.6,5.8,28.1,0
"689","Europe",2020-09-01,3667327,29517,208663,435,189,192,"Europe",7.4e+08,495.6,4,28.2,0.1
"690","Europe",2020-09-02,3702862,35547,209060,400,190,193,"Europe",7.4e+08,500.4,4.8,28.3,0.1
"691","Europe",2020-09-03,3739778,36916,209446,386,191,194,"Europe",7.4e+08,505.4,5,28.3,0.1
"692","Europe",2020-09-04,3781383,41605,209959,513,192,195,"Europe",7.4e+08,511,5.6,28.4,0.1
"693","Europe",2020-09-05,3802273,20909,210277,318,193,196,"Europe",7.4e+08,513.8,2.8,28.4,0
"694","Europe",2020-09-06,3821620,19347,210473,196,194,197,"Europe",7.4e+08,516.4,2.6,28.4,0
"695","Europe",2020-09-07,3888172,66552,210776,303,195,198,"Europe",7.4e+08,525.4,9,28.5,0
"696","Europe",2020-09-08,3925116,36944,211246,470,196,199,"Europe",7.4e+08,530.4,5,28.5,0.1
"697","Europe",2020-09-09,3967145,42029,211659,413,197,200,"Europe",7.4e+08,536.1,5.7,28.6,0.1
"698","Europe",2020-09-10,4011991,44846,212057,398,198,201,"Europe",7.4e+08,542.2,6.1,28.7,0.1
"699","Europe",2020-09-11,4061146,49155,212468,411,199,202,"Europe",7.4e+08,548.8,6.6,28.7,0.1
"700","Europe",2020-09-12,4088544,27398,212779,311,200,203,"Europe",7.4e+08,552.5,3.7,28.8,0
"701","Europe",2020-09-13,4111667,23123,213023,244,201,204,"Europe",7.4e+08,555.6,3.1,28.8,0
"702","Europe",2020-09-14,4184042,72375,213410,387,202,205,"Europe",7.4e+08,565.4,9.8,28.8,0.1
"703","Europe",2020-09-15,4227950,43908,214046,636,203,206,"Europe",7.4e+08,571.3,5.9,28.9,0.1
"704","Europe",2020-09-16,4278590,50640,214745,699,204,207,"Europe",7.4e+08,578.2,6.8,29,0.1
"705","Europe",2020-09-17,4333829,55239,215349,604,205,208,"Europe",7.4e+08,585.7,7.5,29.1,0.1
"706","Europe",2020-09-18,4394649,60820,216006,657,206,209,"Europe",7.4e+08,593.9,8.2,29.2,0.1
"707","Europe",2020-09-19,4425863,31214,216377,371,207,210,"Europe",7.4e+08,598.1,4.2,29.2,0.1
"708","Europe",2020-09-20,4453963,28100,216654,277,208,211,"Europe",7.4e+08,601.9,3.8,29.3,0
"709","Europe",2020-09-21,4543462,89499,217160,506,209,212,"Europe",7.4e+08,614,12.1,29.3,0.1
"710","Europe",2020-09-22,4597330,53868,217943,783,210,213,"Europe",7.4e+08,621.3,7.3,29.5,0.1
"711","North America",2020-01-22,1,1,0,0,0,0,"North America",5.8e+08,0,0,0,0
"712","North America",2020-01-23,1,0,0,0,0,0,"North America",5.8e+08,0,0,0,0
"713","North America",2020-01-24,2,1,0,0,0,0,"North America",5.8e+08,0,0,0,0
"714","North America",2020-01-25,2,0,0,0,0,0,"North America",5.8e+08,0,0,0,0
"715","North America",2020-01-26,6,4,0,0,0,0,"North America",5.8e+08,0,0,0,0
"716","North America",2020-01-27,6,0,0,0,0,0,"North America",5.8e+08,0,0,0,0
"717","North America",2020-01-28,7,1,0,0,0,0,"North America",5.8e+08,0,0,0,0
"718","North America",2020-01-29,8,1,0,0,0,0,"North America",5.8e+08,0,0,0,0
"719","North America",2020-01-30,8,0,0,0,0,0,"North America",5.8e+08,0,0,0,0
"720","North America",2020-01-31,12,4,0,0,0,0,"North America",5.8e+08,0,0,0,0
"721","North America",2020-02-01,12,0,0,0,0,0,"North America",5.8e+08,0,0,0,0
"722","North America",2020-02-02,12,0,0,0,0,0,"North America",5.8e+08,0,0,0,0
"723","North America",2020-02-03,15,3,0,0,0,0,"North America",5.8e+08,0,0,0,0
"724","North America",2020-02-04,15,0,0,0,0,0,"North America",5.8e+08,0,0,0,0
"725","North America",2020-02-05,16,1,0,0,0,0,"North America",5.8e+08,0,0,0,0
"726","North America",2020-02-06,17,1,0,0,0,0,"North America",5.8e+08,0,0,0,0
"727","North America",2020-02-07,19,2,0,0,0,0,"North America",5.8e+08,0,0,0,0
"728","North America",2020-02-08,19,0,0,0,0,0,"North America",5.8e+08,0,0,0,0
"729","North America",2020-02-09,19,0,0,0,0,0,"North America",5.8e+08,0,0,0,0
"730","North America",2020-02-10,19,0,0,0,0,0,"North America",5.8e+08,0,0,0,0
"731","North America",2020-02-11,20,1,0,0,0,0,"North America",5.8e+08,0,0,0,0
"732","North America",2020-02-12,20,0,0,0,0,0,"North America",5.8e+08,0,0,0,0
"733","North America",2020-02-13,21,1,0,0,0,0,"North America",5.8e+08,0,0,0,0
"734","North America",2020-02-14,21,0,0,0,0,0,"North America",5.8e+08,0,0,0,0
"735","North America",2020-02-15,21,0,0,0,0,0,"North America",5.8e+08,0,0,0,0
"736","North America",2020-02-16,21,0,0,0,0,0,"North America",5.8e+08,0,0,0,0
"737","North America",2020-02-17,22,1,0,0,0,0,"North America",5.8e+08,0,0,0,0
"738","North America",2020-02-18,22,0,0,0,0,0,"North America",5.8e+08,0,0,0,0
"739","North America",2020-02-19,22,0,0,0,0,0,"North America",5.8e+08,0,0,0,0
"740","North America",2020-02-20,22,0,0,0,0,0,"North America",5.8e+08,0,0,0,0
"741","North America",2020-02-21,25,3,0,0,0,0,"North America",5.8e+08,0,0,0,0
"742","North America",2020-02-22,25,0,0,0,0,0,"North America",5.8e+08,0,0,0,0
"743","North America",2020-02-23,25,0,0,0,0,0,"North America",5.8e+08,0,0,0,0
"744","North America",2020-02-24,26,1,0,0,0,0,"North America",5.8e+08,0,0,0,0
"745","North America",2020-02-25,27,1,0,0,0,0,"North America",5.8e+08,0,0,0,0
"746","North America",2020-02-26,27,0,0,0,0,0,"North America",5.8e+08,0,0,0,0
"747","North America",2020-02-27,30,3,0,0,0,0,"North America",5.8e+08,0,0,0,0
"748","North America",2020-02-28,32,2,0,0,0,0,"North America",5.8e+08,0,0,0,0
"749","North America",2020-02-29,49,17,1,1,0,0,"North America",5.8e+08,0,0,0,0
"750","North America",2020-03-01,62,13,1,0,0,0,"North America",5.8e+08,0,0,0,0
"751","North America",2020-03-02,87,25,6,5,0,0,"North America",5.8e+08,0,0,0,0
"752","North America",2020-03-03,110,23,7,1,0,0,"North America",5.8e+08,0,0,0,0
"753","North America",2020-03-04,146,36,11,4,0,1,"North America",5.8e+08,0,0,0,0
"754","North America",2020-03-05,227,81,12,1,1,2,"North America",5.8e+08,0,0,0,0
"755","North America",2020-03-06,295,68,14,2,2,3,"North America",5.8e+08,0.1,0,0,0
"756","North America",2020-03-07,466,171,17,3,3,4,"North America",5.8e+08,0.1,0,0,0
"757","North America",2020-03-08,600,134,21,4,4,5,"North America",5.8e+08,0.1,0,0,0
"758","North America",2020-03-09,687,87,23,2,5,6,"North America",5.8e+08,0.1,0,0,0
"759","North America",2020-03-10,883,196,29,6,6,7,"North America",5.8e+08,0.2,0,0,0
"760","North America",2020-03-11,1290,407,35,6,7,8,"North America",5.8e+08,0.2,0.1,0,0
"761","North America",2020-03-12,1758,468,45,10,8,9,"North America",5.8e+08,0.3,0.1,0,0
"762","North America",2020-03-13,2503,745,53,8,9,10,"North America",5.8e+08,0.4,0.1,0,0
"763","North America",2020-03-14,3303,800,60,7,10,11,"North America",5.8e+08,0.6,0.1,0,0
"764","North America",2020-03-15,3621,318,72,12,11,12,"North America",5.8e+08,0.6,0.1,0,0
"765","North America",2020-03-16,5308,1687,103,31,12,13,"North America",5.8e+08,0.9,0.3,0,0
"766","North America",2020-03-17,7258,1950,140,37,13,14,"North America",5.8e+08,1.3,0.3,0,0
"767","North America",2020-03-18,10134,2876,203,63,14,15,"North America",5.8e+08,1.7,0.5,0,0
"768","North America",2020-03-19,14889,4755,282,79,15,16,"North America",5.8e+08,2.6,0.8,0,0
"769","North America",2020-03-20,21544,6655,385,103,16,17,"North America",5.8e+08,3.7,1.1,0.1,0
"770","North America",2020-03-21,28096,6552,492,107,17,18,"North America",5.8e+08,4.8,1.1,0.1,0
"771","North America",2020-03-22,37418,9322,608,116,18,19,"North America",5.8e+08,6.5,1.6,0.1,0
"772","North America",2020-03-23,49379,11961,805,197,19,20,"North America",5.8e+08,8.5,2.1,0.1,0
"773","North America",2020-03-24,60825,11446,1049,244,20,21,"North America",5.8e+08,10.5,2,0.2,0
"774","North America",2020-03-25,73609,12784,1385,336,21,22,"North America",5.8e+08,12.7,2.2,0.2,0.1
"775","North America",2020-03-26,92717,19108,1805,420,22,23,"North America",5.8e+08,16,3.3,0.3,0.1
"776","North America",2020-03-27,112378,19661,2358,553,23,24,"North America",5.8e+08,19.4,3.4,0.4,0.1
"777","North America",2020-03-28,133377,20999,3017,659,24,25,"North America",5.8e+08,23,3.6,0.5,0.1
"778","North America",2020-03-29,153540,20163,3626,609,25,26,"North America",5.8e+08,26.5,3.5,0.6,0.1
